0018,9401;ProjectionPixelCalibrationSequence
0018,9402;DistanceSourceToIsocenter
0018,9403;DistanceObjectToTableTop
0018,9404;ObjectPixelSpacingInCenterOfBeam
0018,9405;PositionerPositionSequence
0018,9406;TablePositionSequence
0018,9407;CollimatorShapeSequence
0018,9412;XA-XRFFrameCharacteristicsSequence
0018,9417;FrameAcquisitionSequence
0018,9420;XRayReceptorType
0018,9423;AcquisitionProtocolName
0018,9424;AcquisitionProtocolDescription
0018,9425;ContrastBolusIngredientOpaque
0018,9426;DistanceReceptorPlaneToDetHousing
0018,9427;IntensifierActiveShape
0018,9428;IntensifierActiveDimensions
0018,9429;PhysicalDetectorSize
0018,9430;PositionOfIsocenterProjection
0018,9432;FieldOfViewSequence
0018,9433;FieldOfViewDescription
0018,9434;ExposureControlSensingRegionsSeq
0018,9435;ExposureControlSensingRegionShape
0018,9436;ExposureControlSensRegionLeftEdge
0018,9437;ExposureControlSensRegionRightEdge
0018,9440;CenterOfCircExposControlSensRegion
0018,9441;RadiusOfCircExposControlSensRegion
0018,9447;ColumnAngulationPatient
0018,9449;BeamAngle
0018,9451;FrameDetectorParametersSequence
0018,9452;CalculatedAnatomyThickness
0018,9455;CalibrationSequence
0018,9456;ObjectThicknessSequence
0018,9457;PlaneIdentification
0018,9461;FieldOfViewDimensionsInFloat
0018,9462;IsocenterReferenceSystemSequence
0018,9463;PositionerIsocenterPrimaryAngle
0018,9464;PositionerIsocenterSecondaryAngle
0018,9465;PositionerIsocenterDetRotAngle
0018,9466;TableXPositionToIsocenter
0018,9467;TableYPositionToIsocenter
0018,9468;TableZPositionToIsocenter
0018,9469;TableHorizontalRotationAngle
0018,9470;TableHeadTiltAngle
0018,9471;TableCradleTiltAngle
0018,9472;FrameDisplayShutterSequence
0018,9473;AcquiredImageAreaDoseProduct
0018,9474;CArmPositionerTabletopRelationship
0018,9476;XRayGeometrySequence
0018,9477;IrradiationEventIDSequence
0018,9504;XRay3DFrameTypeSequence
0018,9506;ContributingSourcesSequence
0018,9507;XRay3DAcquisitionSequence
0018,9508;PrimaryPositionerScanArc
0018,9509;SecondaryPositionerScanArc
0018,9510;PrimaryPositionerScanStartAngle
0018,9511;SecondaryPositionerScanStartAngle
0018,9514;PrimaryPositionerIncrement
0018,9515;SecondaryPositionerIncrement
0018,9516;StartAcquisitionDateTime
0018,9517;EndAcquisitionDateTime
0018,9524;ApplicationName
0018,9525;ApplicationVersion
0018,9526;ApplicationManufacturer
0018,9527;AlgorithmType
0018,9528;AlgorithmDescription
0018,9530;XRay3DReconstructionSequence
0018,9531;ReconstructionDescription
0018,9538;PerProjectionAcquisitionSequence
0018,9601;DiffusionBMatrixSequence
0018,9602;DiffusionBValueXX
0018,9603;DiffusionBValueXY
0018,9604;DiffusionBValueXZ
0018,9605;DiffusionBValueYY
0018,9606;DiffusionBValueYZ
0018,9607;DiffusionBValueZZ
0018,9701;DecayCorrectionDateTime
0018,9715;StartDensityThreshold
0018,9722;TerminationTimeThreshold
0018,9725;DetectorGeometry
0018,9727;AxialDetectorDimension
0018,9735;PETPositionSequence
0018,9739;NumberOfIterations
0018,9740;NumberOfSubsets
0018,9751;PETFrameTypeSequence
0018,9756;ReconstructionType
0018,9758;DecayCorrected
0018,9759;AttenuationCorrected
0018,9760;ScatterCorrected
0018,9761;DeadTimeCorrected
0018,9762;GantryMotionCorrected
0018,9763;PatientMotionCorrected
0018,9765;RandomsCorrected
0018,9767;SensitivityCalibrated
0018,9801;DepthsOfFocus
0018,9804;ExclusionStartDatetime
0018,9805;ExclusionDuration
0018,9807;ImageDataTypeSequence
0018,9808;DataType
0018,980B;AliasedDataType
0018,A001;ContributingEquipmentSequence
0018,A002;ContributionDateTime
0018,A003;ContributionDescription
0019,1002;NumberOfCellsIInDetector
0019,1003;CellNumberAtTheta
0019,1004;CellSpacing
0019,100F;HorizFrameOfRef
0019,1011;SeriesContrast
0019,1012;LastPseq
0019,1013;StartNumberForBaseline
0019,1014;EndNumberForBaseline
0019,1015;StartNumberForEnhancedScans
0019,1016;EndNumberForEnhancedScans
0019,1017;SeriesPlane
0019,1018;FirstScanRas
0019,1019;FirstScanLocation
0019,101A;LastScanRas
0019,101B;LastScanLoc
0019,101E;DisplayFieldOfView
0019,1023;TableSpeed
0019,1024;MidScanTime
0019,1025;MidScanFlag
0019,1026;DegreesOfAzimuth
0019,1027;GantryPeriod
0019,102A;XRayOnPosition
0019,102B;XRayOffPosition
0019,102C;NumberOfTriggers
0019,102E;AngleOfFirstView
0019,102F;TriggerFrequency
0019,1039;ScanFOVType
0019,1040;StatReconFlag
0019,1041;ComputeType
0019,1042;SegmentNumber
0019,1043;TotalSegmentsRequested
0019,1044;InterscanDelay
0019,1047;ViewCompressionFactor
0019,104A;TotalNoOfRefChannels
0019,104B;DataSizeForScanData
0019,1052;ReconPostProcflag
0019,1057;CTWaterNumber
0019,1058;CTBoneNumber
0019,105A;AcquisitionDuration
0019,105E;NumberOfChannels
0019,105F;IncrementBetweenChannels
0019,1060;StartingView
0019,1061;NumberOfViews
0019,1062;IncrementBetweenViews
0019,106A;DependantOnNoViewsProcessed
0019,106B;FieldOfViewInDetectorCells
0019,1070;ValueOfBackProjectionButton
0019,1071;SetIfFatqEstimatesWereUsed
0019,1072;ZChanAvgOverViews
0019,1073;AvgOfLeftRefChansOverViews
0019,1074;MaxLeftChanOverViews
0019,1075;AvgOfRightRefChansOverViews
0019,1076;MaxRightChanOverViews
0019,107D;SecondEcho
0019,107E;NumberOfEchoes
0019,107F;TableDelta
0019,1081;Contiguous
0019,1084;PeakSAR
0019,1085;MonitorSAR
0019,1087;CardiacRepetitionTime
0019,1088;ImagesPerCardiacCycle
0019,108A;ActualReceiveGainAnalog
0019,108B;ActualReceiveGainDigital
0019,108D;DelayAfterTrigger
0019,108F;Swappf
0019,1090;PauseInterval
0019,1091;PulseTime
0019,1092;SliceOffsetOnFreqAxis
0019,1093;CenterFrequency
0019,1094;TransmitGain
0019,1095;AnalogReceiverGain
0019,1096;DigitalReceiverGain
0019,1097;BitmapDefiningCVs
0019,1098;CenterFreqMethod
0019,109B;PulseSeqMode
0019,109C;PulseSeqName
0019,109D;PulseSeqDate
0019,109E;InternalPulseSeqName
0019,109F;TransmittingCoil
0019,10A0;SurfaceCoilType
0019,10A1;ExtremityCoilFlag
0019,10A2;RawDataRunNumber
0019,10A3;CalibratedFieldStrength
0019,10A4;SATFatWaterBone
0019,10A5;ReceiveBandwidth
0019,10A7;UserData01
0019,10A8;UserData02
0019,10A9;UserData03
0019,10AA;UserData04
0019,10AB;UserData05
0019,10AC;UserData06
0019,10AD;UserData07
0019,10AE;UserData08
0019,10AF;UserData09
0019,10B0;UserData10
0019,10B1;UserData11
0019,10B2;UserData12
0019,10B3;UserData13
0019,10B4;UserData14
0019,10B5;UserData15
0019,10B6;UserData16
0019,10B7;UserData17
0019,10B8;UserData18
0019,10B9;UserData19
0019,10BA;UserData20
0019,10BB;UserData21
0019,10BC;UserData22
0019,10BD;UserData23
0019,10BE;ProjectionAngle
0019,10C0;SaturationPlanes
0019,10C1;SurfaceCoilIntensity
0019,10C2;SATLocationR
0019,10C3;SATLocationL
0019,10C4;SATLocationA
0019,10C5;SATLocationP
0019,10C6;SATLocationH
0019,10C7;SATLocationF
0019,10C8;SATThicknessR-L
0019,10C9;SATThicknessA-P
0019,10CA;SATThicknessH-F
0019,10CB;PrescribedFlowAxis
0019,10CC;VelocityEncoding
0019,10CD;ThicknessDisclaimer
0019,10CE;PrescanType
0019,10CF;PrescanStatus
0019,10D0;RawDataType
0019,10D2;ProjectionAlgorithm
0019,10D3;ProjectionAlgorithm
0019,10D5;FractionalEcho
0019,10D6;PrepPulse
0019,10D7;CardiacPhases
0019,10D8;VariableEchoflag
0019,10D9;ConcatenatedSAT
0019,10DA;ReferenceChannelUsed
0019,10DB;BackProjectorCoefficient
0019,10DC;PrimarySpeedCorrectionUsed
0019,10DD;OverrangeCorrectionUsed
0019,10DE;DynamicZAlphaValue
0019,10DF;UserData
0019,10E0;UserData
0019,10E2;VelocityEncodeScale
0019,10F2;FastPhases
0019,10F9;TransmissionGain
0020,0000;RelationshipGroupLength
0020,000D;StudyInstanceUID
0020,000E;SeriesInstanceUID
0020,0010;StudyID
0020,0011;SeriesNumber
0020,0012;AcquisitionNumber
0020,0013;InstanceNumber
0020,0014;IsotopeNumber
0020,0015;PhaseNumber
0020,0016;IntervalNumber
0020,0017;TimeSlotNumber
0020,0018;AngleNumber
0020,0019;ItemNumber
0020,0020;PatientOrientation
0020,0022;OverlayNumber
0020,0024;CurveNumber
0020,0026;LookupTableNumber
0020,0030;ImagePosition
0020,0032;ImagePositionPatient
0020,0035;ImageOrientation
0020,0037;ImageOrientationPatient
0020,0050;Location
0020,0052;FrameOfReferenceUID
0020,0060;Laterality
0020,0062;ImageLaterality
0020,0070;ImageGeometryType
0020,0080;MaskingImage
0020,0100;TemporalPositionIdentifier
0020,0105;NumberOfTemporalPositions
0020,0110;TemporalResolution
0020,0200;SynchronizationFrameOfReferenceUID
0020,1000;SeriesInStudy
0020,1001;AcquisitionsInSeries
0020,1002;ImagesInAcquisition
0020,1003;ImagesInSeries
0020,1004;AcquisitionsInStudy
0020,1005;ImagesInStudy
0020,1020;Reference
0020,1040;PositionReferenceIndicator
0020,1041;SliceLocation
0020,1070;OtherStudyNumbers
0020,1200;NumberOfPatientRelatedStudies
0020,1202;NumberOfPatientRelatedSeries
0020,1204;NumberOfPatientRelatedInstances
0020,1206;NumberOfStudyRelatedSeries
0020,1208;NumberOfStudyRelatedInstances
0020,1209;NumberOfSeriesRelatedInstances
0020,31xx;SourceImageIDs
0020,3401;ModifyingDeviceID
0020,3402;ModifiedImageID
0020,3403;ModifiedImageDate
0020,3404;ModifyingDeviceManufacturer
0020,3405;ModifiedImageTime
0020,3406;ModifiedImageDescription
0020,4000;ImageComments
0020,5000;OriginalImageIdentification
0020,5002;OriginalImageIdentNomenclature
0020,9056;StackID
0020,9057;InStackPositionNumber
0020,9071;FrameAnatomySequence
0020,9072;FrameLaterality
0020,9111;FrameContentSequence
0020,9113;PlanePositionSequence
0020,9116;PlaneOrientationSequence
0020,9128;TemporalPositionIndex
0020,9153;TriggerDelayTime
0020,9156;FrameAcquisitionNumber
0020,9157;DimensionIndexValues
0020,9158;FrameComments
0020,9161;ConcatenationUID
0020,9162;InConcatenationNumber
0020,9163;InConcatenationTotalNumber
0020,9164;DimensionOrganizationUID
0020,9165;DimensionIndexPointer
0020,9167;FunctionalGroupPointer
0020,9213;DimensionIndexPrivateCreator
0020,9221;DimensionOrganizationSequence
0020,9222;DimensionIndexSequence
0020,9228;ConcatenationFrameOffsetNumber
0020,9238;FunctionalGroupPrivateCreator
0020,9241;NominalPercentageOfCardiacPhase
0020,9245;NominalPercentOfRespiratoryPhase
0020,9246;StartingRespiratoryAmplitude
0020,9247;StartingRespiratoryPhase
0020,9248;EndingRespiratoryAmplitude
0020,9249;EndingRespiratoryPhase
0020,9250;RespiratoryTriggerType
0020,9251;RRIntervalTimeNominal
0020,9252;ActualCardiacTriggerDelayTime
0020,9253;RespiratorySynchronizationSequence
0020,9254;RespiratoryIntervalTime
0020,9255;NominalRespiratoryTriggerDelayTime
0020,9256;RespiratoryTriggerDelayThreshold
0020,9257;ActualRespiratoryTriggerDelayTime
0020,9301;ImagePositionVolume
0020,9302;ImageOrientationVolume
0020,9308;ApexPosition
0020,9421;DimensionDescriptionLabel
0020,9450;PatientOrientationInFrameSequence
0020,9453;FrameLabel
0020,9518;AcquisitionIndex
0020,9529;ContributingSOPInstancesRefSeq
0020,9536;ReconstructionIndex
0021,1003;SeriesFromWhichPrescribed
0021,1005;GenesisVersionNow
0021,1007;SeriesRecordChecksum
0021,1018;GenesisVersionNow
0021,1019;AcqreconRecordChecksum
0021,1020;TableStartLocation
0021,1035;SeriesFromWhichPrescribed
0021,1036;ImageFromWhichPrescribed
0021,1037;ScreenFormat
0021,104A;AnatomicalReferenceForScout
0021,104F;LocationsInAcquisition
0021,1050;GraphicallyPrescribed
0021,1051;RotationFromSourceXRot
0021,1052;RotationFromSourceYRot
0021,1053;RotationFromSourceZRot
0021,1054;ImagePosition
0021,1055;ImageOrientation
0021,1056;IntegerSlop
0021,1057;IntegerSlop
0021,1058;IntegerSlop
0021,1059;IntegerSlop
0021,105A;IntegerSlop
0021,105B;FloatSlop
0021,105C;FloatSlop
0021,105D;FloatSlop
0021,105E;FloatSlop
0021,105F;FloatSlop
0021,1081;AutoWindowLevelAlpha
0021,1082;AutoWindowLevelBeta
0021,1083;AutoWindowLevelWindow
0021,1084;ToWindowLevelLevel
0021,1090;TubeFocalSpotPosition
0021,1091;BiopsyPosition
0021,1092;BiopsyTLocation
0021,1093;BiopsyRefLocation
0022,0001;LightPathFilterPassThroughWavelen
0022,0002;LightPathFilterPassBand
0022,0003;ImagePathFilterPassThroughWavelen
0022,0004;ImagePathFilterPassBand
0022,0005;PatientEyeMovementCommanded
0022,0006;PatientEyeMovementCommandCodeSeq
0022,0007;SphericalLensPower
0022,0008;CylinderLensPower
0022,0009;CylinderAxis
0022,000A;EmmetropicMagnification
0022,000B;IntraOcularPressure
0022,000C;HorizontalFieldOfView
0022,000D;PupilDilated
0022,000E;DegreeOfDilation
0022,0010;StereoBaselineAngle
0022,0011;StereoBaselineDisplacement
0022,0012;StereoHorizontalPixelOffset
0022,0013;StereoVerticalPixelOffset
0022,0014;StereoRotation
0022,0015;AcquisitionDeviceTypeCodeSequence
0022,0016;IlluminationTypeCodeSequence
0022,0017;LightPathFilterTypeStackCodeSeq
0022,0018;ImagePathFilterTypeStackCodeSeq
0022,0019;LensesCodeSequence
0022,001A;ChannelDescriptionCodeSequence
0022,001B;RefractiveStateSequence
0022,001C;MydriaticAgentCodeSequence
0022,001D;RelativeImagePositionCodeSequence
0022,0020;StereoPairsSequence
0022,0021;LeftImageSequence
0022,0022;RightImageSequence
0022,0030;AxialLengthOfTheEye
0022,0031;OphthalmicFrameLocationSequence
0022,0032;ReferenceCoordinates
0022,0035;DepthSpatialResolution
0022,0036;MaximumDepthDistortion
0022,0037;AlongScanSpatialResolution
0022,0038;MaximumAlongScanDistortion
0022,0039;OphthalmicImageOrientation
0022,0041;DepthOfTransverseImage
0022,0042;MydriaticAgentConcUnitsSeq
0022,0048;AcrossScanSpatialResolution
0022,0049;MaximumAcrossScanDistortion
0022,004E;MydriaticAgentConcentration
0022,0055;IlluminationWaveLength
0022,0056;IlluminationPower
0022,0057;IlluminationBandwidth
0022,0058;MydriaticAgentSequence
0023,1001;NumberOfSeriesInStudy
0023,1002;NumberOfUnarchivedSeries
0023,1010;ReferenceImageField
0023,1050;SummaryImage
0023,1070;StartTimeSecsInFirstAxial
0023,1074;NoofUpdatesToHeader
0023,107D;IndicatesIfTheStudyHasCompleteInfo
0025,1006;LastPulseSequenceUsed
0025,1007;ImagesInSeries
0025,1010;LandmarkCounter
0025,1011;NumberOfAcquisitions
0025,1014;IndicatesNoofUpdatesToHeader
0025,1017;SeriesCompleteFlag
0025,1018;NumberOfImagesArchived
0025,1019;LastImageNumberUsed
0025,101A;PrimaryReceiverSuiteAndHost
0027,1006;ImageArchiveFlag
0027,1010;ScoutType
0027,101C;VmaMamp
0027,101D;VmaPhase
0027,101E;VmaMod
0027,101F;VmaClip
0027,1020;SmartScanOnOffFlag
0027,1030;ForeignImageRevision
0027,1031;ImagingMode
0027,1032;PulseSequence
0027,1033;ImagingOptions
0027,1035;PlaneType
0027,1036;ObliquePlane
0027,1040;RASLetterOfImageLocation
0027,1041;ImageLocation
0027,1042;CenterRCoordOfPlaneImage
0027,1043;CenterACoordOfPlaneImage
0027,1044;CenterSCoordOfPlaneImage
0027,1045;NormalRCoord
0027,1046;NormalACoord
0027,1047;NormalSCoord
0027,1048;RCoordOfTopRightCorner
0027,1049;ACoordOfTopRightCorner
0027,104A;SCoordOfTopRightCorner
0027,104B;RCoordOfBottomRightCorner
0027,104C;ACoordOfBottomRightCorner
0027,104D;SCoordOfBottomRightCorner
0027,1050;TableStartLocation
0027,1051;TableEndLocation
0027,1052;RASLetterForSideOfImage
0027,1053;RASLetterForAnteriorPosterior
0027,1054;RASLetterForScoutStartLoc
0027,1055;RASLetterForScoutEndLoc
0027,1060;ImageDimensionX
0027,1061;ImageDimensionY
0027,1062;NumberOfExcitations
0028,0000;ImagePresentationGroupLength
0028,0002;SamplesPerPixel
0028,0003;SamplesPerPixelUsed
0028,0004;PhotometricInterpretation
0028,0005;ImageDimensions
0028,0006;PlanarConfiguration
0028,0008;NumberOfFrames
0028,0009;FrameIncrementPointer
0028,000A;FrameDimensionPointer
0028,0010;Rows
0028,0011;Columns
0028,0012;Planes
0028,0014;UltrasoundColorDataPresent
0028,0030;PixelSpacing
0028,0031;ZoomFactor
0028,0032;ZoomCenter
0028,0034;PixelAspectRatio
0028,0040;ImageFormat
0028,0050;ManipulatedImage
0028,0051;CorrectedImage
0028,005F;CompressionRecognitionCode
0028,0060;CompressionCode
0028,0061;CompressionOriginator
0028,0062;CompressionLabel
0028,0063;CompressionDescription
0028,0065;CompressionSequence
0028,0066;CompressionStepPointers
0028,0068;RepeatInterval
0028,0069;BitsGrouped
0028,0070;PerimeterTable
0028,0071;PerimeterValue
0028,0080;PredictorRows
0028,0081;PredictorColumns
0028,0082;PredictorConstants
0028,0090;BlockedPixels
0028,0091;BlockRows
0028,0092;BlockColumns
0028,0093;RowOverlap
0028,0094;ColumnOverlap
0028,0100;BitsAllocated
0028,0101;BitsStored
0028,0102;HighBit
0028,0103;PixelRepresentation
0028,0104;SmallestValidPixelValue
0028,0105;LargestValidPixelValue
0028,0106;SmallestImagePixelValue
0028,0107;LargestImagePixelValue
0028,0108;SmallestPixelValueInSeries
0028,0109;LargestPixelValueInSeries
0028,0110;SmallestImagePixelValueInPlane
0028,0111;LargestImagePixelValueInPlane
0028,0120;PixelPaddingValue
0028,0121;PixelPaddingRangeLimit
0028,0200;ImageLocation
0028,0300;QualityControlImage
0028,0301;BurnedInAnnotation
0028,0400;TransformLabel
0028,0401;TransformVersionNumber
0028,0402;NumberOfTransformSteps
0028,0403;SequenceOfCompressedData
0028,0404;DetailsOfCoefficients
0028,04x2;CoefficientCoding
0028,04x3;CoefficientCodingPointers
0028,0700;DCTLabel
0028,0701;DataBlockDescription
0028,0702;DataBlock
0028,0710;NormalizationFactorFormat
0028,0720;ZonalMapNumberFormat
0028,0721;ZonalMapLocation
0028,0722;ZonalMapFormat
0028,0730;AdaptiveMapFormat
0028,0740;CodeNumberFormat
0028,08x0;CodeLabel
0028,08x2;NumberOfTables
0028,08x3;CodeTableLocation
0028,08x4;BitsForCodeWord
0028,08x8;ImageDataLocation
0028,0A02;PixelSpacingCalibrationType
0028,0A04;PixelSpacingCalibrationDescription
0028,1040;PixelIntensityRelationship
0028,1041;PixelIntensityRelationshipSign
0028,1050;WindowCenter
0028,1051;WindowWidth
0028,1052;RescaleIntercept
0028,1053;RescaleSlope
0028,1054;RescaleType
0028,1055;WindowCenterAndWidthExplanation
0028,1056;VOI_LUTFunction
0028,1080;GrayScale
0028,1090;RecommendedViewingMode
0028,1100;GrayLookupTableDescriptor
0028,1101;RedPaletteColorTableDescriptor
0028,1102;GreenPaletteColorTableDescriptor
0028,1103;BluePaletteColorTableDescriptor
0028,1111;LargeRedPaletteColorTableDescr
0028,1112;LargeGreenPaletteColorTableDescr
0028,1113;LargeBluePaletteColorTableDescr
0028,1199;PaletteColorTableUID
0028,1200;GrayLookupTableData
0028,1201;RedPaletteColorTableData
0028,1202;GreenPaletteColorTableData
0028,1203;BluePaletteColorTableData
0028,1211;LargeRedPaletteColorTableData
0028,1212;LargeGreenPaletteColorTableData
0028,1213;LargeBluePaletteColorTableData
0028,1214;LargePaletteColorLookupTableUID
0028,1221;SegmentedRedColorTableData
0028,1222;SegmentedGreenColorTableData
0028,1223;SegmentedBlueColorTableData
0028,1300;BreastImplantPresent
0028,1350;PartialView
0028,1351;PartialViewDescription
0028,1352;PartialViewCodeSequence
0028,135A;SpatialLocationsPreserved
0028,1402;DataPathAssignment
0028,1404;BlendingLUT1Sequence
0028,1406;BlendingWeightConstant
0028,1408;BlendingLookupTableData
0028,140C;BlendingLUT2Sequence
0028,140E;DataPathID
0028,140F;RGBLUTTransferFunction
0028,1410;AlphaLUTTransferFunction
0028,2000;ICCProfile
0028,2110;LossyImageCompression
0028,2112;LossyImageCompressionRatio
0028,2114;LossyImageCompressionMethod
0028,3000;ModalityLUTSequence
0028,3002;LUTDescriptor
0028,3003;LUTExplanation
0028,3004;ModalityLUTType
0028,3006;LUTData
0028,3010;VOILUTSequence
0028,3110;SoftcopyVOILUTSequence
0028,4000;ImagePresentationComments
0028,5000;BiPlaneAcquisitionSequence
0028,6010;RepresentativeFrameNumber
0028,6020;FrameNumbersOfInterest
0028,6022;FrameOfInterestDescription
0028,6023;FrameOfInterestType
0028,6030;MaskPointers
0028,6040;RWavePointer
0028,6100;MaskSubtractionSequence
0028,6101;MaskOperation
0028,6102;ApplicableFrameRange
0028,6110;MaskFrameNumbers
0028,6112;ContrastFrameAveraging
0028,6114;MaskSubPixelShift
0028,6120;TIDOffset
0028,6190;MaskOperationExplanation
0028,7FE0;PixelDataProviderURL
0028,9001;DataPointRows
0028,9002;DataPointColumns
0028,9003;SignalDomainColumns
0028,9099;LargestMonochromePixelValue
0028,9108;DataRepresentation
0028,9110;PixelMeasuresSequence
0028,9132;FrameVOILUTSequence
0028,9145;PixelValueTransformationSequence
0028,9235;SignalDomainRows
0028,9411;DisplayFilterPercentage
0028,9415;FramePixelShiftSequence
0028,9416;SubtractionItemID
0028,9422;PixelIntensityRelationshipLUTSeq
0028,9443;FramePixelDataPropertiesSequence
0028,9444;GeometricalProperties
0028,9445;GeometricMaximumDistortion
0028,9446;ImageProcessingApplied
0028,9454;MaskSelectionMode
0028,9474;LUTFunction
0028,9478;MaskVisibilityPercentage
0028,9501;PixelShiftSequence
0028,9502;RegionPixelShiftSequence
0028,9503;VerticesOfTheRegion
0028,9506;PixelShiftFrameRange
0028,9507;LUTFrameRange
0028,9520;ImageToEquipmentMappingMatrix
0028,9537;EquipmentCoordinateSystemID
0029,1004;LowerRangeOfPixels1a
0029,1005;LowerRangeOfPixels1b
0029,1006;LowerRangeOfPixels1c
0029,1007;LowerRangeOfPixels1d
0029,1008;LowerRangeOfPixels1e
0029,1009;LowerRangeOfPixels1f
0029,100A;LowerRangeOfPixels1g
0029,1015;LowerRangeOfPixels1h
0029,1016;LowerRangeOfPixels1i
0029,1017;LowerRangeOfPixels2
0029,1018;UpperRangeOfPixels2
0029,101A;LenOfTotHdrInBytes
0029,1026;VersionOfTheHdrStruct
0029,1034;AdvantageCompOverflow
0029,1035;AdvantageCompUnderflow
0032,0000;StudyGroupLength
0032,000A;StudyStatusID
0032,000C;StudyPriorityID
0032,0012;StudyIDIssuer
0032,0032;StudyVerifiedDate
0032,0033;StudyVerifiedTime
0032,0034;StudyReadDate
0032,0035;StudyReadTime
0032,1000;ScheduledStudyStartDate
0032,1001;ScheduledStudyStartTime
0032,1010;ScheduledStudyStopDate
0032,1011;ScheduledStudyStopTime
0032,1020;ScheduledStudyLocation
0032,1021;ScheduledStudyLocationAETitle
0032,1030;ReasonForStudy
0032,1031;RequestingPhysicianIDSequence
0032,1032;RequestingPhysician
0032,1033;RequestingService
0032,1040;StudyArrivalDate
0032,1041;StudyArrivalTime
0032,1050;StudyCompletionDate
0032,1051;StudyCompletionTime
0032,1055;StudyComponentStatusID
0032,1060;RequestedProcedureDescription
0032,1064;RequestedProcedureCodeSequence
0032,1070;RequestedContrastAgent
0032,4000;StudyComments
0038,0004;ReferencedPatientAliasSequence
0038,0008;VisitStatusID
0038,0010;AdmissionID
0038,0011;IssuerOfAdmissionID
0038,0016;RouteOfAdmissions
0038,001A;ScheduledAdmissionDate
0038,001B;ScheduledAdmissionTime
0038,001C;ScheduledDischargeDate
0038,001D;ScheduledDischargeTime
0038,001E;ScheduledPatientInstitResidence
0038,0020;AdmittingDate
0038,0021;AdmittingTime
0038,0030;DischargeDate
0038,0032;DischargeTime
0038,0040;DischargeDiagnosisDescription
0038,0044;DischargeDiagnosisCodeSequence
0038,0050;SpecialNeeds
0038,0060;ServiceEpisodeID
0038,0061;IssuerOfServiceEpisodeID
0038,0062;ServiceEpisodeDescription
0038,0100;PertinentDocumentsSequence
0038,0300;CurrentPatientLocation
0038,0400;PatientInstitutionResidence
0038,0500;PatientState
0038,0502;PatientClinicalTrialParticipSeq
0038,4000;VisitComments
003A,0004;WaveformOriginality
003A,0005;NumberOfWaveformChannels
003A,0010;NumberOfWaveformSamples
003A,001A;SamplingFrequency
003A,0020;MultiplexGroupLabel
003A,0200;ChannelDefinitionSequence
003A,0202;WaveformChannelNumber
003A,0203;ChannelLabel
003A,0205;ChannelStatus
003A,0208;ChannelSourceSequence
003A,0209;ChannelSourceModifiersSequence
003A,020A;SourceWaveformSequence
003A,020C;ChannelDerivationDescription
003A,0210;ChannelSensitivity
003A,0211;ChannelSensitivityUnitsSequence
003A,0212;ChannelSensitivityCorrectionFactor
003A,0213;ChannelBaseline
003A,0214;ChannelTimeSkew
003A,0215;ChannelSampleSkew
003A,0218;ChannelOffset
003A,021A;WaveformBitsStored
003A,0220;FilterLowFrequency
003A,0221;FilterHighFrequency
003A,0222;NotchFilterFrequency
003A,0223;NotchFilterBandwidth
003A,0230;WaveformDataDisplayScale
003A,0231;WaveformDisplayBkgCIELabValue
003A,0240;WaveformPresentationGroupSequence
003A,0241;PresentationGroupNumber
003A,0242;ChannelDisplaySequence
003A,0244;ChannelRecommendDisplayCIELabValue
003A,0245;ChannelPosition
003A,0246;DisplayShadingFlag
003A,0247;FractionalChannelDisplayScale
003A,0248;AbsoluteChannelDisplayScale
003A,0300;MultiplexAudioChannelsDescrCodeSeq
003A,0301;ChannelIdentificationCode
003A,0302;ChannelMode
0040,0001;ScheduledStationAETitle
0040,0002;ScheduledProcedureStepStartDate
0040,0003;ScheduledProcedureStepStartTime
0040,0004;ScheduledProcedureStepEndDate
0040,0005;ScheduledProcedureStepEndTime
0040,0006;ScheduledPerformingPhysiciansName
0040,0007;ScheduledProcedureStepDescription
0040,0008;ScheduledProtocolCodeSequence
0040,0009;ScheduledProcedureStepID
0040,000A;StageCodeSequence
0040,000B;ScheduledPerformingPhysicianIDSeq
0040,0010;ScheduledStationName
0040,0011;ScheduledProcedureStepLocation
0040,0012;PreMedication
0040,0020;ScheduledProcedureStepStatus
0040,0031;LocalNamespaceEntityID
0040,0032;UniversalEntityID
0040,0033;UniversalEntityIDType
0040,0035;IdentifierTypeCode
0040,0036;AssigningFacilitySequence
0040,0100;ScheduledProcedureStepSequence
0040,0220;ReferencedNonImageCompositeSOPSeq
0040,0241;PerformedStationAETitle
0040,0242;PerformedStationName
0040,0243;PerformedLocation
0040,0244;PerformedProcedureStepStartDate
0040,0245;PerformedProcedureStepStartTime
0040,0250;PerformedProcedureStepEndDate
0040,0251;PerformedProcedureStepEndTime
0040,0252;PerformedProcedureStepStatus
0040,0253;PerformedProcedureStepID
0040,0254;PerformedProcedureStepDescription
0040,0255;PerformedProcedureTypeDescription
0040,0260;PerformedProtocolCodeSequence
0040,0261;PerformedProtocolType
0040,0270;ScheduledStepAttributesSequence
0040,0275;RequestAttributesSequence
0040,0280;CommentsOnPerformedProcedureStep
0040,0281;ProcStepDiscontinueReasonCodeSeq
0040,0293;QuantitySequence
0040,0294;Quantity
0040,0295;MeasuringUnitsSequence
0040,0296;BillingItemSequence
0040,0300;TotalTimeOfFluoroscopy
0040,0301;TotalNumberOfExposures
0040,0302;EntranceDose
0040,0303;ExposedArea
0040,0306;DistanceSourceToEntrance
